Time,Ecoregion,EcoregionIndex,NumSites,SppBiomass_Abiebrac,SppBiomass_Abiegran,SppBiomass_Acermacr,SppBiomass_Aesccali,SppBiomass_Alnurhom,SppBiomass_Alnurubr,SppBiomass_Arbumenz,SppBiomass_Lithdens,SppBiomass_Pinuatte,SppBiomass_Pinucoul,SppBiomass_Pinulamb,SppBiomass_Pinumono,SppBiomass_Pinupond,SppBiomass_Pinuradi,SppBiomass_Pinusabi,SppBiomass_Platrace,SppBiomass_Popubals,SppBiomass_Pseumacr,SppBiomass_Pseumenz,SppBiomass_Queragri,SppBiomass_Querchry,SppBiomass_Querdoug,SppBiomass_Quergarr,SppBiomass_Querkell,SppBiomass_Querloba,SppBiomass_Querwisl,SppBiomass_Sequsemp,SppBiomass_Umbecali,
0, BS0, 0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, BS1, 1, 1268, 0, 0, 0.0178624869145053, 0.628061071931376, 0, 0, 8.28017587663623, 34.0351097756756, 0, 3.43933196323527, 0, 0, 0.618713258568797, 7.36218465089046, 0.184075484892547, 0.368117528006857, 0, 0, 0.147974333176477, 117.420982529312, 26.2180099366967, 0, 0, 3.38054821844733, 0, 7.62101770876334, 237.741973708481, 18.8158940817655, 
0, BS2, 2, 1621, 0, 0, 0, 0, 0, 0.197283585376022, 1.72015977655937, 0, 0, 2.85874923903732, 1.31006491941703, 3.1184117613127, 0, 0.112560519313165, 1.38369558006065, 0, 0, 2.81632770630109, 0, 49.7379280669244, 72.1265954612435, 3.63209942224068, 0, 0, 0, 7.43516583828041, 0, 12.5067880525771, 
0, BS3, 3, 280318, 8.12197789526757, 0, 8.26665465324939, 4.09145886359027, 3.7017210850425, 4.07196179188419, 141.422592823155, 264.658652554223, 1.25950583749978, 46.4106456504917, 0.398710447891435, 0.266257133595748, 23.2126319255781, 59.9615493160237, 4.78332760820194, 7.39644748925974, 0.0276439782338336, 0.824145743315126, 29.6290286574758, 1593.73028141797, 769.297427547967, 2.94785556996387, 0.253180385281477, 50.8672557579843, 6.56018126495781, 126.07722314938, 1715.0211424518, 403.93424011549, 
0, BS4, 4, 236621, 4.44719631026711, 0, 10.1162244886829, 5.38474074132219, 3.62549004262606, 0.410416243138503, 183.748603885033, 306.51469099046, 0.18722726654066, 25.600248117418, 0, 0, 13.6152317476065, 6.31032789856677, 11.1822992625391, 6.6100046998084, 0.0315018427922076, 0, 25.8664790530623, 2369.97668334954, 165.053338626168, 4.11896316342794, 0.903230850150275, 72.4267089805832, 4.45294816529828, 177.217125306117, 3204.47627842423, 509.722314085757, 
0, BS5, 5, 44658, 2.60267094644539, 0, 9.49685052011213, 1.1027442909578, 1.85107899066652, 3.63057014000304, 142.363236148218, 161.08481890311, 3.29044105256099, 102.705135432588, 0.196487937229192, 0.302137991355832, 13.8318461614149, 0.592830405285902, 21.7899393242853, 10.67651060768, 0.0102180054880853, 0.393231282355275, 47.9101848514739, 1236.70472659421, 527.098411518886, 13.7506395495687, 0.370183664950849, 22.3372545862033, 6.97022717979999, 212.47853438209, 1657.98705616721, 334.351250934614, 
0, BS6, 6, 713, 0, 0, 20.1001241076712, 0.569488825002191, 0.83590907970284, 27.9097701790958, 83.4749050514895, 192.49583549553, 12.4829708810943, 10.4716480517287, 0, 0, 0.144543812284964, 13.384811058954, 13.4062804319748, 1.86392952382648, 0, 0, 333.410153414391, 1057.33202318189, 594.811278537146, 1.21203350051088, 0, 6.63645496341657, 3.17236133377482, 15.6758897521887, 1318.86276608931, 567.799845247416, 
0, BS7, 7, 5845, 0.0479006921459815, 0, 0.391581083873687, 0.0305488919273618, 0.164497703114975, 0, 5.72659747782072, 16.5310811182288, 0.0725639725057767, 0.738498792819634, 0, 0, 0.191282215232621, 24.2458428276003, 1.30811637702204, 0.709274130136769, 0, 0, 1.05441919201148, 670.705731874699, 6.69115517047657, 0.0861231063960249, 0, 1.46074400967875, 0.303009941681926, 3.32259839321427, 186.39578213655, 68.9617502230472, 
0, BS8, 8, 5963, 0.337415983387833, 0, 1.35038187917439, 0.45728870464135, 0.511109867252681, 0.874183482058632, 20.6671756217889, 34.248596704468, 0.039115584298466, 13.9717562514105, 0, 0, 2.53984796043292, 0.69240082723671, 8.37068991282833, 2.18049998253799, 0, 0, 0.289904271198882, 538.528948026277, 174.218767105683, 3.83668877593467, 0, 3.83506715023815, 4.70609013354161, 7.02391671374723, 163.355050408918, 49.7743708552799, 
0, BS9, 9, 38501, 1.46908026186696, 0, 2.79587416246226, 2.18380004366801, 0.755012598407042, 2.06514655514224, 60.1280620594569, 72.5633233196875, 0.0153556355178915, 40.9099333536154, 0, 0.142309242197608, 3.64577381820364, 4.78496639259338, 17.3840365633401, 3.20317057949429, 0, 0, 0.736017124178701, 1144.48547192367, 308.058356710274, 6.027843886823, 0.261258248536513, 15.3302304620189, 6.43437303376784, 29.3130946318511, 459.374899029072, 152.907219027034, 
0, BS10, 10, 8198, 0.245198718394614, 0, 0.948750322491519, 1.24475283598312, 0.458679113599782, 1.61031233412256, 7.07218525065943, 19.7464064127877, 0, 1.0491449095965, 0.63124562822106, 0, 0.799317764985791, 10.3246868547215, 5.11336393186481, 1.30117439089475, 0, 1.3049234212041, 0.0123299447232033, 1128.0240552576, 175.781534605824, 0, 0, 1.67566271240056, 1.43900730889668, 2.48025464115855, 43.3293846597553, 120.527472641911, 
0, BS11, 11, 44097, 0.996447277417282, 0, 4.05322560403132, 2.12928585515562, 1.9063268832307, 8.887135951598, 126.836050205248, 118.797022678448, 0.0328871739122347, 222.340720741955, 2.10795217786924, 1.33879996502019, 7.942130806576, 18.1570906878399, 8.71583122171928, 14.2844737014617, 0, 4.21968654507393, 1.71049776602151, 704.139835516406, 584.709237734498, 16.5301326311648, 0.561826860304281, 19.2882161770104, 16.9692100422651, 34.8731294057509, 906.594907011859, 202.617414075733, 
0, BS12, 12, 101947, 4.63227827081928, 0, 9.3788589219125, 5.28467592058855, 3.89900081449338, 2.16087673569336, 182.406823017669, 270.299658326711, 0.125720710858792, 34.4149147063327, 0.0612678186950082, 0.0649036399725087, 22.7042745783121, 15.2498979754545, 5.12416274835675, 7.06956644688822, 0.0992231155639925, 0.123130893457507, 27.1549016891579, 1888.96469772762, 398.529278932448, 8.56392542582276, 0.687896468981355, 65.8537104006802, 8.01938974200754, 147.704753167813, 2185.45504509739, 427.191074936469, 
0, BS13, 13, 40960, 0.194959863694385, 0, 0.65414887790248, 0.92110814973712, 0.0574865024536848, 0.290983763337135, 11.2545939002506, 12.8464566612616, 0.00395808145403862, 5.83059227988124, 0.152756023406982, 0, 0.477829700149596, 5.39956466406584, 5.93030027449131, 3.45996523816139, 0, 0.329119643568993, 0.278761498816311, 706.024163619243, 7.89572972785682, 9.15117065906525, 0.23029498718679, 5.77044854126871, 3.41911080926657, 1.91080524176359, 104.299565891176, 50.5846882367507, 
0, BS14, 14, 9639, 0.116203865330674, 0, 4.88258561531233, 2.62459149139528, 0.40598041381266, 3.39371168570148, 42.2739813517134, 58.5512178082451, 0.0351101475294255, 11.3785781969185, 0, 0, 4.54390992236738, 3.13965139300982, 10.8397823246278, 5.23463479675363, 0, 0, 1.41315193108991, 1134.38874679409, 339.403227268951, 8.78498065757336, 0.180442454669223, 30.0289238776294, 9.33884967923078, 18.3107411455522, 340.045361161591, 147.435070667886, 
0, BS15, 15, 7283, 0.112040244074587, 0, 2.69543696962247, 1.10724684937747, 0.477113467364067, 1.52995984350998, 30.6740278054868, 65.7520414208639, 0, 9.99262152905813, 0.705023215986716, 0, 3.4822584804591, 14.4640369093158, 0.394053836158879, 2.76965315270257, 0, 1.45794130487951, 0.0256731776308591, 489.890731809428, 32.0616321534913, 4.65549448776193, 0.304241976043311, 21.3725120484723, 6.60881310027821, 8.79490254433718, 354.619267233351, 46.5472113826552, 
0, BS16, 16, 55866, 8.80764935974557, 0, 22.8487522107894, 0.69157869666116, 16.167080100205, 1.14380920713879, 227.733842444201, 531.086324518675, 1.37004723294706, 26.058747000099, 0, 0, 35.1009740060943, 39.2565912893959, 7.98273824482075, 10.0063098902964, 0, 0, 71.8880799155962, 2001.82994972253, 301.72695927925, 2.38904187455067, 0.111902108498181, 97.2018623326103, 3.50211976115892, 196.682609341785, 4480.95228423378, 481.976552836046, 
0, BS17, 17, 2090, 0, 0, 0, 0, 0.204248032273288, 0, 0.00225838148993168, 2.14914680736487, 0, 2.16329825643147, 0, 0, 0, 36.5756990423613, 0.199674323415072, 0.894254343133224, 0, 0, 0.339829874723152, 921.431717714739, 0, 0, 0, 0, 0, 3.70999924509149, 140.736284991543, 73.9433733415376, 
10, BS0, 0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, BS1, 1, 1268, 0, 0, 0.0169372513467205, 0.892663480355537, 0, 0, 10.6345348459689, 36.9997774238466, 0, 4.83852703864642, 0, 0, 0.732797303786413, 9.33769719457777, 0.273362770441579, 0.430152315446631, 0, 0, 0.16726117780908, 125.622065655441, 28.7732615064747, 0, 0, 3.526732760649, 0, 8.41609955435672, 239.948623248079, 21.7143069547058, 
